agno,fecha_bbdd,codigo_bbdd,grado,rbd,dvrbd,nom_rbd,cod_reg_rbd,nom_reg_rbd,cod_pro_rbd,nom_pro_rbd,cod_com_rbd,nom_com_rbd,nom_deprov_rbd,cod_reg_rbd_2014,nom_reg_rbd_2014,cod_pro_rbd_2014,nom_pro_rbd_2014,cod_com_rbd_2014,nom_com_rbd_2014,nom_deprov_rbd_2014,cod_depe1,cod_depe2,cod_grupo,cod_rural_rbd,nalu_lect4b_rbd,nalu_mate4b_rbd,nalu_soc4b_rbd,prom_lect4b_rbd,prom_mate4b_rbd,prom_soc4b_rbd,dif_lect4b_rbd,dif_mate4b_rbd,dif_soc4b_rbd,difgru_lect4b_rbd,difgru_mate4b_rbd,difgru_soc4b_rbd,sigdif_lect4b_rbd,sigdif_mate4b_rbd,sigdif_soc4b_rbd,siggru_lect4b_rbd,siggru_mate4b_rbd,siggru_soc4b_rbd,palu_eda_ins_lect4b_rbd,palu_eda_ele_lect4b_rbd,palu_eda_ade_lect4b_rbd,palu_eda_ins_mate4b_rbd,palu_eda_ele_mate4b_rbd,palu_eda_ade_mate4b_rbd,palu_eda_ins_soc4b_rbd,palu_eda_ele_soc4b_rbd,palu_eda_ade_soc4b_rbd,marca_lect4b_rbd,marca_mate4b_rbd,marca_soc4b_rbd,marcadif_lect4b_rbd,marcadif_mate4b_rbd,marcadif_soc4b_rbd,marca_eda_lect4b_rbd,marca_eda_mate4b_rbd,marca_eda_soc4b_rbd,noaplica
2014,20151009,final20151009v1,4b,5627,8,ESCUELA LAUREL HUACHO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,Municipal DAEM,Municipal,Medio bajo,Rural,11,11,11,311,290,264,,,,60,47,23,,,,Positiva y significativa,Positiva y significativa,Positiva y significativa,0,18.2,81.8,9.1,36.4,54.5,27.3,45.5,27.3,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5629,4,ESCUELA REDUCCION RALUNCOLLAN,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Municipal DAEM,Municipal,Bajo,Rural,5,5,0,195,199,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5630,8,ESCUELA MANIO CHICO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Municipal DAEM,Municipal,Medio bajo,Rural,2,2,0,245,209,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5631,6,ESCUELA LICANCO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,Municipal DAEM,Municipal,Medio bajo,Rural,6,6,0,233,231,,-11,-2,,-18,-12,,No significativa,No significativa,,No significativa,No significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,,,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5632,4,ESCUELA REDUCCION MONTE VERDE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Municipal DAEM,Municipal,Bajo,Rural,6,8,0,229,229,,,,,-16,-5,,,,,No significativa,No significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5633,2,ESCUELA CONOCO CHICO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Municipal DAEM,Municipal,Bajo,Rural,8,9,0,244,218,,,,,-1,-16,,,,,No significativa,Negativa y significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5634,0,ESCUELA NIRRIMAPU,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,Municipal DAEM,Municipal,Bajo,Rural,10,10,9,238,235,233,-16,1,0,-7,1,-1,No significativa,No significativa,No significativa,No significativa,No significativa,No significativa,60,20,20,40,50,10,,,,,,,,,,,,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5635,9,ESCUELA TROMEN,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,Municipal DAEM,Municipal,Bajo,Rural,6,6,0,248,245,,,,,3,11,,,,,No significativa,No significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5636,7,ESCUELA BOTROLHUE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Municipal DAEM,Municipal,Medio bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5637,5,ESCUELA TROMEN BAJO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Municipal DAEM,Municipal,Bajo,Rural,2,2,0,217,174,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5638,3,ESCUELA COLPANAO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,Municipal DAEM,Municipal,Bajo,Rural,10,9,0,232,218,,-29,-30,,-13,-16,,Negativa y significativa,Negativa y significativa,,Negativa y significativa,Negativa y significativa,,80,0,20,,,,,,,,,Ajenas al Establecimiento: No reporte,,,Ajenas al Establecimiento: No reporte,,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5639,1,ESCUELA LIRCAY,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Municipal DAEM,Municipal,Bajo,Rural,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5640,5,ESCUELA MOLLULCO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Municipal DAEM,Municipal,Bajo,Rural,7,7,0,215,217,,,,,-30,-17,,,,,Negativa y significativa,Negativa y significativa,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5644,8,ESCUELA TROMEN ALTO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Municipal DAEM,Municipal,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,,,Ajenas al Establecimiento: No reporte,,,,Cursos con 100% ausentes y sin cuestionarios
2014,20151009,final20151009v1,4b,5645,6,ESCUELA BOYECO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Municipal DAEM,Municipal,Bajo,Rural,19,21,22,297,263,270,33,14,21,52,29,36,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,10.5,31.6,57.9,23.8,57.1,19,27.3,36.4,36.4,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5646,4,ESCUELA CHOMIO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,Municipal DAEM,Municipal,Bajo,Rural,10,10,10,231,209,241,-68,-44,22,-14,-25,7,Negativa y significativa,Negativa y significativa,No significativa,No significativa,Negativa y significativa,No significativa,70,10,20,80,20,0,50,40,10,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5647,2,ESCUELA COLLIMALLIN,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Municipal DAEM,Municipal,Bajo,Rural,2,2,0,224,189,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5648,0,ESCUELA CHAPOD,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,Municipal DAEM,Municipal,Medio bajo,Rural,4,4,0,271,249,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Ajenas a la Agencia: No reporte,Ajenas a la Agencia: No reporte,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5649,9,ESCUELA FUNDO MAQUEHUE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,Municipal DAEM,Municipal,Medio bajo,Rural,10,9,9,284,248,260,27,11,-45,33,5,19,Positiva y significativa,No significativa,Negativa y significativa,Positiva y significativa,No significativa,Positiva y significativa,10,40,50,,,,,,,,,,,,,,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5651,0,ESCUELA  PARTICULAR  COLLIN,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9108,LAUTARO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9108,LAUTARO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio bajo,Rural,2,2,0,257,207,,,,,,,,,,,,,,,,,,,,,,,,,Ajenas al Establecimiento: No reporte,Alumnos insuficientes,Alumnos insuficientes,Ajenas al Establecimiento: No reporte,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5652,9,COLEGIO PROVIDENCIA DE TEMUCO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio,Urbano,36,36,35,290,279,277,13,23,8,25,22,21,Positiva y significativa,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,16.7,22.2,61.1,27.8,36.1,36.1,22.9,37.1,40,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5654,5,INSTITUTO CLARET,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio,Urbano,234,232,234,269,257,260,-10,-14,-17,4,0,4,Negativa y significativa,Negativa y significativa,Negativa y significativa,No significativa,No significativa,No significativa,26.5,35,38.5,35.3,45.3,19.4,29.5,44,26.5,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5659,6,ESCUELA Y LICEO MONTESSORI,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,68,67,67,297,305,284,-8,-5,-10,16,31,12,No significativa,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,5.9,32.4,61.8,7.5,32.8,59.7,10.4,43.3,46.3,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5661,8,LICEO ADVENTISTA DE TEMUCO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,71,71,71,282,278,271,-1,9,-4,1,4,-1,No significativa,No significativa,No significativa,No significativa,No significativa,No significativa,21.1,25.4,53.5,21.1,42.3,36.6,19.7,43.7,36.6,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5664,2,LICEO AUGUSTO WINTER,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio,Urbano,44,44,44,270,266,270,2,-4,-4,5,9,14,No significativa,No significativa,No significativa,No significativa,Positiva y significativa,Positiva y significativa,13.6,47.7,38.6,38.6,34.1,27.3,13.6,61.4,25,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5667,7,ESC.PARTIC. MONS.GUIDO DE RAMBERGA,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,40,40,40,249,238,254,4,-7,4,-2,-5,13,No significativa,No significativa,No significativa,No significativa,No significativa,Positiva y significativa,50,27.5,22.5,65,25,10,40,40,20,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5668,5,ESCUELA BASICA VISTA VERDE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,36,36,36,241,238,225,19,2,-10,-10,-5,-16,Positiva y significativa,No significativa,No significativa,Negativa y significativa,No significativa,Negativa y significativa,50,36.1,13.9,52.8,38.9,8.3,66.7,25,8.3,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5669,3,ESCUELA PARTICULAR MADRE ADMIRABLE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio,Urbano,39,38,39,286,279,268,0,9,3,21,22,12,No significativa,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,23.1,12.8,64.1,15.8,55.3,28.9,20.5,46.2,33.3,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5670,7,COLEGIO SAN FRANCISCO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,60,63,63,276,283,277,-2,30,1,-5,9,5,No significativa,Positiva y significativa,No significativa,No significativa,Positiva y significativa,No significativa,20,31.7,48.3,22.2,31.7,46,17.5,42.9,39.7,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5675,8,ESCUELA PARTICULAR ARTURO ARRIAGADA,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,12,11,12,243,233,238,-45,-38,-19,-8,-10,-3,Negativa y significativa,Negativa y significativa,No significativa,No significativa,No significativa,No significativa,33.3,50,16.7,54.5,45.5,0,50,33.3,16.7,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5678,2,ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,Particular subvencionado,Particular subvencionado,Medio,Urbano,41,41,41,276,255,256,-5,-11,-7,11,-2,0,No significativa,No significativa,No significativa,Positiva y significativa,No significativa,No significativa,24.4,31.7,43.9,26.8,63.4,9.8,29.3,58.5,12.2,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5680,4,ESC.PART.SAN FRANCISCO DE ASIS DE TEMUCO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio,Urbano,77,78,78,272,254,258,-14,-32,-15,7,-3,2,Negativa y significativa,Negativa y significativa,Negativa y significativa,Positiva y significativa,No significativa,No significativa,23.4,36.4,40.3,42.3,41,16.7,37.2,42.3,20.5,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5682,0,ESCUELA PARTICULAR FRANCIA,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio,Urbano,36,36,36,282,269,266,40,34,-21,17,12,10,Positiva y significativa,Positiva y significativa,Negativa y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,13.9,41.7,44.4,25,50,25,27.8,47.2,25,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5683,9,ESCUELA PARTICULAR PADRE VENANCIO,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,16,17,17,235,246,235,28,77,-13,-16,3,-6,Positiva y significativa,Positiva y significativa,No significativa,Negativa y significativa,No significativa,No significativa,56.3,31.3,12.5,52.9,35.3,11.8,58.8,41.2,0,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5684,7,ESCUELA PART. WENCESLAO VALDIVIA,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Bajo,Urbano,9,9,9,226,209,250,-14,2,15,-19,-25,16,No significativa,No significativa,No significativa,Negativa y significativa,Negativa y significativa,No significativa,,,,,,,,,,,,,,,,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5686,3,ESCUELA PARTICULAR EL ROBLE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Bajo,Urbano,13,14,14,265,256,250,2,9,4,20,22,16,No significativa,No significativa,No significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,30.8,46.2,23.1,50,28.6,21.4,50,28.6,21.4,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5690,1,ESCUELA PARTICULAR LA ESPIGA,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Bajo,Urbano,21,22,22,218,215,218,-12,-34,-21,-27,-19,-16,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,71.4,28.6,0,77.3,18.2,4.5,68.2,31.8,0,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5693,6,ESCUELA PARTICULAR ESTRELLA DE BELEN,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Bajo,Urbano,10,9,9,261,251,244,47,43,,16,17,10,Positiva y significativa,Positiva y significativa,,Positiva y significativa,Positiva y significativa,No significativa,40,30,30,,,,,,,,,,,,Ajenas a la Agencia: No reporte,,Ajenas al Establecimiento: Resultados no representativos,Ajenas al Establecimiento: Resultados no representativos,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5694,4,ESCUELA PARTICULAR ALIANZA,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9101,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,16,16,16,256,237,238,15,8,22,5,-6,-3,No significativa,No significativa,Positiva y significativa,No significativa,No significativa,No significativa,31.3,37.5,31.3,56.3,25,18.8,31.3,62.5,6.3,,,,,,,,,,Rbd y curso rinde Simce
2014,20151009,final20151009v1,4b,5695,2,ESCUELA PARTICULAR SAN RAFAEL ARCANGEL,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,9,REGIÓN DE LA ARAUCANÍA,1,CAUTÍN,9112,PADRE LAS CASAS,CAUTÍN SUR,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,27,27,27,242,245,236,-28,15,-9,-9,2,-5,Negativa y significativa,No significativa,No significativa,Negativa y significativa,No significativa,No significativa,55.6,18.5,25.9,51.9,22.2,25.9,44.4,33.3,22.2,,,,,,,,,,Rbd y curso rinde Simce
